Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,URTH,URTH,URTH,URTH,URTH,URTH,
2023-01-03,106.30724334716797,109.0999984741211,110.56999969482422,108.38999938964844,110.04000091552734,592600,URTH
2023-01-04,107.349853515625,110.16999816894531,110.6500015258789,109.19999694824219,110.08000183105469,223500,URTH
2023-01-05,106.0928726196289,108.87999725341797,109.4800033569336,108.80000305175781,109.4800033569336,196800,URTH
2023-01-06,108.59708404541016,111.44999694824219,111.68000030517578,108.97000122070312,109.69999694824219,287600,URTH
2023-01-09,108.72376251220703,111.58000183105469,113.0,111.5,112.25,459800,URTH
2023-01-10,109.31815338134766,112.19000244140625,112.19000244140625,111.0999984741211,111.33999633789062,111000,URTH
2023-01-11,110.50691986083984,113.41000366210938,113.41999816894531,112.48999786376953,112.66999816894531,181600,URTH
2023-01-12,111.36439514160156,114.29000091552734,114.55999755859375,112.81999969482422,113.94000244140625,178600,URTH
2023-01-13,111.86134338378906,114.80000305175781,114.88999938964844,113.47000122070312,113.5,288700,URTH
2023-01-17,111.85159301757812,114.79000091552734,115.33000183105469,114.55000305175781,115.01000213623047,680200,URTH
2023-01-18,110.56538391113281,113.47000122070312,115.62999725341797,113.4000015258789,115.37999725341797,431900,URTH
2023-01-19,109.86381530761719,112.75,113.31999969482422,112.36000061035156,112.83999633789062,250900,URTH
2023-01-20,111.62747955322266,114.55999755859375,114.61000061035156,112.6500015258789,113.05999755859375,288400,URTH
2023-01-23,112.73829650878906,115.69999694824219,116.08999633789062,114.41000366210938,114.69000244140625,367200,URTH
2023-01-24,112.63111114501953,115.58999633789062,115.7699966430664,114.81999969482422,115.25,126100,URTH
2023-01-25,112.855224609375,115.81999969482422,115.86000061035156,114.0999984741211,114.55000305175781,112000,URTH
2023-01-26,113.79065704345703,116.77999877929688,116.77999877929688,115.55000305175781,116.37000274658203,147600,URTH
2023-01-27,113.956298828125,116.94999694824219,117.48999786376953,116.30999755859375,116.38999938964844,462000,URTH
2023-01-30,112.67008972167969,115.62999725341797,116.77999877929688,115.56999969482422,116.18000030517578,486500,URTH
2023-01-31,114.0147705078125,117.01000213623047,117.05999755859375,115.5,115.69999694824219,192900,URTH
2023-02-01,115.21327209472656,118.23999786376953,118.87999725341797,116.16000366210938,116.83999633789062,228000,URTH
2023-02-02,116.37281799316406,119.43000030517578,119.77999877929688,118.48999786376953,119.18000030517578,572100,URTH
2023-02-03,115.14507293701172,118.16999816894531,119.30000305175781,117.8499984741211,118.04000091552734,417400,URTH
2023-02-06,114.29734802246094,117.30000305175781,117.56999969482422,116.7300033569336,117.29000091552734,145700,URTH
2023-02-07,115.61278533935547,118.6500015258789,118.9000015258789,116.66999816894531,116.94999694824219,206900,URTH
2023-02-08,114.52145385742188,117.52999877929688,118.44999694824219,117.33000183105469,118.16999816894531,182400,URTH
2023-02-09,113.82963562011719,116.81999969482422,118.77999877929688,116.51000213623047,118.77999877929688,126000,URTH
2023-02-10,113.83937072753906,116.83000183105469,116.93000030517578,116.1500015258789,116.41000366210938,173200,URTH
2023-02-13,115.1061019897461,118.12999725341797,118.20999908447266,116.93000030517578,117.06999969482422,212500,URTH
2023-02-14,115.25225067138672,118.27999877929688,118.83000183105469,117.08999633789062,117.7300033569336,115600,URTH
2023-02-15,115.41789245605469,118.44999694824219,118.44999694824219,117.23999786376953,117.44000244140625,733500,URTH
2023-02-16,114.16093444824219,117.16000366210938,118.26000213623047,116.95999908447266,117.16000366210938,481400,URTH
2023-02-17,113.88809204101562,116.87999725341797,116.98999786376953,116.04000091552734,116.5,282800,URTH
2023-02-21,111.93929290771484,114.87999725341797,116.08000183105469,114.79000091552734,115.77999877929688,173400,URTH
2023-02-22,111.68594360351562,114.62000274658203,115.2300033569336,114.25,114.95999908447266,217600,URTH
2023-02-23,112.22186279296875,115.16999816894531,115.47000122070312,113.94999694824219,115.38999938964844,205600,URTH
2023-02-24,110.74077606201172,113.6500015258789,113.8499984741211,113.06999969482422,113.55999755859375,144500,URTH
2023-02-27,111.4325942993164,114.36000061035156,115.16999816894531,114.16999816894531,114.80999755859375,242800,URTH
2023-02-28,111.06232452392578,113.9800033569336,114.62999725341797,113.97000122070312,114.29000091552734,718000,URTH
2023-03-01,110.91617584228516,113.83000183105469,114.30999755859375,113.41000366210938,114.08000183105469,188300,URTH
2023-03-02,111.54953002929688,114.4800033569336,114.69000244140625,113.11000061035156,113.2300033569336,174100,URTH
2023-03-03,113.29370880126953,116.2699966430664,116.3499984741211,114.8499984741211,115.05000305175781,1060800,URTH
2023-03-06,113.24498748779297,116.22000122070312,116.88999938964844,116.0999984741211,116.38999938964844,115000,URTH
2023-03-07,111.45207977294922,114.37999725341797,116.18000030517578,114.19999694824219,116.18000030517578,71300,URTH
2023-03-08,111.7151870727539,114.6500015258789,114.88999938964844,114.06999969482422,114.52999877929688,171200,URTH
2023-03-09,109.96125793457031,112.8499984741211,115.25,112.61000061035156,114.83000183105469,176800,URTH
2023-03-10,108.40220642089844,111.25,113.1500015258789,110.91000366210938,112.66999816894531,287100,URTH
2023-03-13,108.09040832519531,110.93000030517578,112.05000305175781,109.7699966430664,110.18000030517578,305700,URTH
2023-03-14,109.73714447021484,112.62000274658203,112.97000122070312,111.44000244140625,112.36000061035156,146200,URTH
2023-03-15,108.19758605957031,111.04000091552734,111.06999969482422,109.4800033569336,110.2699966430664,591400,URTH
2023-03-16,110.00022888183594,112.88999938964844,112.91000366210938,110.2300033569336,110.3499984741211,239900,URTH
2023-03-17,108.70427703857422,111.55999755859375,112.55999755859375,111.18000030517578,112.3499984741211,146200,URTH
2023-03-20,109.8930435180664,112.77999877929688,112.97000122070312,111.91000366210938,111.98999786376953,205500,URTH
2023-03-21,111.46183776855469,114.38999938964844,114.51000213623047,113.55000305175781,114.05000305175781,117400,URTH
2023-03-22,110.01972198486328,112.91000366210938,115.19999694824219,112.9000015258789,114.3499984741211,235200,URTH
2023-03-23,110.19510650634766,113.08999633789062,114.73999786376953,112.41999816894531,113.68000030517578,140200,URTH
2023-03-24,110.51666259765625,113.41999816894531,113.44999694824219,111.97000122070312,112.48999786376953,98800,URTH
2023-03-27,111.04283142089844,113.95999908447266,114.37999725341797,113.58999633789062,114.02999877929688,134300,URTH
2023-03-28,110.95514678955078,113.87000274658203,114.02999877929688,113.37999725341797,113.86000061035156,243700,URTH
2023-03-29,112.45572662353516,115.41000366210938,115.45999908447266,114.69999694824219,115.11000061035156,330700,URTH
2023-03-30,113.27422332763672,116.25,116.44000244140625,115.83999633789062,116.27999877929688,198300,URTH
2023-03-31,114.65786743164062,117.66999816894531,117.69999694824219,116.55000305175781,116.55000305175781,242400,URTH
2023-04-03,115.19379425048828,118.22000122070312,118.2699966430664,117.48999786376953,117.7300033569336,155400,URTH
2023-04-04,114.75531005859375,117.7699966430664,118.55999755859375,117.44999694824219,118.44999694824219,122300,URTH
2023-04-05,114.25836944580078,117.26000213623047,117.62000274658203,116.86000061035156,117.5,155000,URTH
2023-04-06,114.66761016845703,117.68000030517578,117.81999969482422,116.80999755859375,117.12999725341797,46500,URTH
2023-04-10,114.7748031616211,117.79000091552734,117.80999755859375,116.83000183105469,117.02999877929688,189700,URTH
2023-04-11,114.92096710205078,117.94000244140625,118.33000183105469,117.79000091552734,117.94999694824219,75100,URTH
2023-04-12,114.8235092163086,117.83999633789062,118.91000366210938,117.73999786376953,118.83000183105469,132600,URTH
2023-04-13,116.36306762695312,119.41999816894531,119.52999877929688,118.36000061035156,118.48999786376953,68100,URTH
2023-04-14,116.09024810791016,119.13999938964844,119.80999755859375,118.55999755859375,119.31999969482422,62400,URTH
2023-04-17,116.25588989257812,119.30999755859375,119.33000183105469,118.62000274658203,119.04000091552734,125700,URTH
2023-04-18,116.55795288085938,119.62000274658203,119.93000030517578,119.30000305175781,119.91999816894531,183800,URTH
2023-04-19,116.38256072998047,119.44000244140625,119.63999938964844,119.05000305175781,119.05999755859375,119000,URTH
2023-04-20,115.92459869384766,118.97000122070312,119.44000244140625,118.58999633789062,118.69999694824219,60400,URTH
2023-04-21,116.16819763183594,119.22000122070312,119.2300033569336,118.58999633789062,119.12999725341797,95100,URTH
2023-04-24,116.30460357666016,119.36000061035156,119.41999816894531,118.87000274658203,119.2300033569336,311900,URTH
2023-04-25,114.48247528076172,117.48999786376953,118.87999725341797,117.4800033569336,118.87999725341797,103500,URTH
2023-04-26,114.1122055053711,117.11000061035156,118.0199966430664,116.9800033569336,117.87000274658203,266000,URTH
2023-04-27,116.12922668457031,119.18000030517578,119.20999908447266,117.73999786376953,117.87999725341797,81100,URTH
2023-04-28,116.7236099243164,119.79000091552734,119.79000091552734,118.68000030517578,118.68000030517578,163300,URTH
2023-05-01,116.60668182373047,119.66999816894531,120.1500015258789,119.66999816894531,119.77999877929688,44700,URTH
2023-05-02,115.33995819091797,118.37000274658203,119.30000305175781,117.55999755859375,119.29000091552734,198500,URTH
2023-05-03,114.84300231933594,117.86000061035156,119.4800033569336,117.8499984741211,118.52999877929688,49600,URTH
2023-05-04,114.28759765625,117.29000091552734,117.76000213623047,117.0,117.63999938964844,80100,URTH
2023-05-05,116.29486846923828,119.3499984741211,119.58999633789062,118.31999969482422,118.31999969482422,73500,URTH
