Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,VIG,VIG,VIG,VIG,VIG,VIG,
2023-01-03,146.76260375976562,151.77999877929688,153.08999633789062,150.52000427246094,152.61000061035156,2368500,VIG
2023-01-04,147.7005615234375,152.75,153.44000244140625,151.66000366210938,152.52000427246094,1730700,VIG
2023-01-05,145.7570037841797,150.74000549316406,152.11000061035156,150.55999755859375,152.05999755859375,1465100,VIG
2023-01-06,149.37335205078125,154.47999572753906,154.86000061035156,151.63999938964844,152.11000061035156,1657700,VIG
2023-01-09,148.92855834960938,154.02000427246094,156.19000244140625,153.92999267578125,154.97000122070312,2784000,VIG
2023-01-10,149.59576416015625,154.7100067138672,154.77000427246094,153.3699951171875,153.83999633789062,1340600,VIG
2023-01-11,150.99781799316406,156.16000366210938,156.22999572753906,154.9199981689453,155.33999633789062,1208200,VIG
2023-01-12,151.14285278320312,156.30999755859375,156.88999938964844,155.1199951171875,156.4499969482422,1430000,VIG
2023-01-13,151.48129272460938,156.66000366210938,156.86000061035156,155.16000366210938,155.1999969482422,1412700,VIG
2023-01-17,150.57235717773438,155.72000122070312,157.02000427246094,155.5500030517578,156.39999389648438,2341700,VIG
2023-01-18,147.94227600097656,153.0,156.17999267578125,152.92999267578125,156.0,1267200,VIG
2023-01-19,146.4241943359375,151.42999267578125,152.55999755859375,151.3800048828125,152.22000122070312,1520400,VIG
2023-01-20,148.41607666015625,153.49000549316406,153.49000549316406,151.1699981689453,151.88999938964844,2234400,VIG
2023-01-23,149.61508178710938,154.72999572753906,155.5,153.25999450683594,153.6699981689453,2275400,VIG
2023-01-24,149.79881286621094,154.9199981689453,155.1999969482422,153.8000030517578,154.32000732421875,1121400,VIG
2023-01-25,149.72145080566406,154.83999633789062,154.88999938964844,152.6300048828125,153.52999877929688,1200400,VIG
2023-01-26,150.3209686279297,155.4600067138672,155.50999450683594,154.3000030517578,155.0500030517578,1129300,VIG
2023-01-27,150.166259765625,155.3000030517578,156.16000366210938,154.72999572753906,154.99000549316406,1521000,VIG
2023-01-30,149.03494262695312,154.1300048828125,155.6199951171875,154.0399932861328,154.4600067138672,1910700,VIG
2023-01-31,151.09451293945312,156.25999450683594,156.2899932861328,154.33999633789062,154.64999389648438,1104400,VIG
2023-02-01,152.34185791015625,157.5500030517578,158.66000366210938,154.92999267578125,155.77999877929688,1338000,VIG
2023-02-02,153.0960693359375,158.3300018310547,158.77999877929688,157.2100067138672,157.97999572753906,1125100,VIG
2023-02-03,151.8197021484375,157.00999450683594,157.9600067138672,156.5,157.24000549316406,1517000,VIG
2023-02-06,151.22988891601562,156.39999389648438,156.72000122070312,155.83999633789062,156.16000366210938,1607000,VIG
2023-02-07,152.23550415039062,157.44000244140625,157.8800048828125,155.14999389648438,155.75999450683594,1157700,VIG
2023-02-08,150.9784698486328,156.13999938964844,157.25,155.8300018310547,156.66000366210938,945300,VIG
2023-02-09,149.52804565429688,154.63999938964844,157.24000549316406,154.25999450683594,157.14999389648438,937400,VIG
2023-02-10,150.26295471191406,155.39999389648438,155.50999450683594,154.17999267578125,154.38999938964844,753600,VIG
2023-02-13,151.97442626953125,157.1699981689453,157.19000244140625,155.66000366210938,155.69000244140625,1526800,VIG
2023-02-14,151.31690979003906,156.49000549316406,157.64999389648438,155.3800048828125,156.83999633789062,1000200,VIG
2023-02-15,151.8583984375,157.0500030517578,157.0500030517578,155.5800018310547,155.7899932861328,716200,VIG
2023-02-16,150.52403259277344,155.6699981689453,157.02999877929688,155.3800048828125,155.52999877929688,818100,VIG
2023-02-17,150.87213134765625,156.02999877929688,156.16000366210938,154.9199981689453,155.14999389648438,660600,VIG
2023-02-21,147.9132843017578,152.97000122070312,154.85000610351562,152.89999389648438,154.4499969482422,1131500,VIG
2023-02-22,147.7005615234375,152.75,153.61000061035156,152.19000244140625,153.19000244140625,807500,VIG
2023-02-23,148.0679931640625,153.1300048828125,153.66000366210938,151.6199951171875,153.52999877929688,979200,VIG
2023-02-24,147.1493682861328,152.17999267578125,152.57000732421875,151.0500030517578,151.72000122070312,1404500,VIG
2023-02-27,147.44915771484375,152.49000549316406,153.9600067138672,152.22999572753906,153.47999572753906,966000,VIG
2023-02-28,146.95602416992188,151.97999572753906,152.97000122070312,151.8800048828125,152.47999572753906,1011900,VIG
2023-03-01,146.29849243164062,151.3000030517578,151.85000610351562,150.66000366210938,151.61000061035156,1013900,VIG
2023-03-02,147.3427734375,152.3800048828125,152.72999572753906,150.61000061035156,150.6699981689453,988800,VIG
2023-03-03,149.03494262695312,154.1300048828125,154.16000366210938,152.36000061035156,153.1199951171875,923100,VIG
2023-03-06,149.0736083984375,154.1699981689453,155.00999450683594,153.92999267578125,154.25,909200,VIG
2023-03-07,146.84963989257812,151.8699951171875,154.32000732421875,151.5800018310547,154.32000732421875,1164300,VIG
2023-03-08,146.8979949951172,151.9199981689453,152.1699981689453,151.05999755859375,151.82000732421875,1109200,VIG
2023-03-09,144.54830932617188,149.49000549316406,152.57000732421875,149.10000610351562,152.1999969482422,1319000,VIG
2023-03-10,142.79812622070312,147.67999267578125,150.0,147.05999755859375,149.32000732421875,2411300,VIG
2023-03-13,142.3726806640625,147.24000549316406,149.13999938964844,146.1699981689453,146.1699981689453,2826800,VIG
2023-03-14,144.1905517578125,149.1199951171875,149.69000244140625,147.4600067138672,149.14999389648438,1171400,VIG
2023-03-15,143.15591430664062,148.0500030517578,148.11000061035156,146.1999969482422,147.33999633789062,2253400,VIG
2023-03-16,144.9544219970703,149.91000366210938,150.1199951171875,146.97999572753906,147.4499969482422,1469700,VIG
2023-03-17,143.3589630126953,148.25999450683594,149.8000030517578,147.64999389648438,149.5399932861328,1260100,VIG
2023-03-20,144.86740112304688,149.82000732421875,150.02999877929688,148.77000427246094,148.82000732421875,1072500,VIG
2023-03-21,146.17276000976562,151.1699981689453,151.36000061035156,150.14999389648438,151.17999267578125,828100,VIG
2023-03-22,143.84243774414062,148.75999450683594,152.22000122070312,148.75999450683594,151.1199951171875,1008700,VIG
2023-03-23,143.91012573242188,148.8300018310547,150.8699951171875,147.91000366210938,149.52000427246094,974600,VIG
2023-03-24,145.02676391601562,149.22999572753906,149.27999877929688,146.8800048828125,147.52999877929688,922300,VIG
2023-03-27,145.67788696289062,149.89999389648438,150.61000061035156,149.6300048828125,150.1699981689453,902000,VIG
2023-03-28,145.48353576660156,149.6999969482422,150.27999877929688,149.22000122070312,149.72999572753906,952600,VIG
2023-03-29,147.08705139160156,151.35000610351562,151.44000244140625,150.5800018310547,150.97999572753906,1047600,VIG
2023-03-30,147.79649353027344,152.0800018310547,152.27000427246094,151.4199981689453,152.25,866300,VIG
2023-03-31,149.672119140625,154.00999450683594,154.10000610351562,152.42999267578125,152.57000732421875,821200,VIG
2023-04-03,150.682861328125,155.0500030517578,155.17999267578125,153.99000549316406,153.99000549316406,1079400,VIG
2023-04-04,149.6527099609375,153.99000549316406,155.33999633789062,153.5800018310547,155.22000122070312,817300,VIG
2023-04-05,149.94424438476562,154.2899932861328,154.69000244140625,153.69000244140625,153.9199981689453,841100,VIG
2023-04-06,150.09971618652344,154.4499969482422,154.57000732421875,153.64999389648438,153.97999572753906,1659400,VIG
2023-04-10,150.30384826660156,154.66000366210938,154.66000366210938,153.39999389648438,153.63999938964844,895500,VIG
2023-04-11,150.67312622070312,155.0399932861328,155.5,154.77999877929688,154.94000244140625,715600,VIG
2023-04-12,150.27467346191406,154.6300048828125,155.97000122070312,154.4199981689453,155.67999267578125,830400,VIG
2023-04-13,151.8101806640625,156.2100067138672,156.32000732421875,154.41000366210938,154.83999633789062,1046500,VIG
2023-04-14,151.479736328125,155.8699951171875,156.9199981689453,155.1300048828125,156.22999572753906,1067700,VIG
2023-04-17,152.0434112548828,156.4499969482422,156.47999572753906,155.47999572753906,155.88999938964844,1064300,VIG
2023-04-18,152.28636169433594,156.6999969482422,156.9199981689453,156.02999877929688,156.9199981689453,789000,VIG
2023-04-19,152.19891357421875,156.61000061035156,156.8300018310547,156.10000610351562,156.32000732421875,683500,VIG
2023-04-20,152.06285095214844,156.47000122070312,156.8800048828125,155.82000732421875,155.82000732421875,782800,VIG
2023-04-21,152.13084411621094,156.5399932861328,156.83999633789062,155.9600067138672,156.5800018310547,722100,VIG
2023-04-24,152.47100830078125,156.88999938964844,157.0800018310547,156.32000732421875,156.41000366210938,902500,VIG
2023-04-25,150.62452697753906,154.99000549316406,156.61000061035156,154.9199981689453,156.35000610351562,897500,VIG
2023-04-26,149.3417205810547,153.6699981689453,154.91000366210938,153.3800048828125,154.88999938964844,996000,VIG
2023-04-27,151.79074096679688,156.19000244140625,156.25,154.1699981689453,154.1999969482422,771000,VIG
2023-04-28,153.1318817138672,157.57000732421875,157.57000732421875,155.80999755859375,155.88999938964844,1048400,VIG
2023-05-01,153.24847412109375,157.69000244140625,158.47000122070312,157.47999572753906,157.47999572753906,899700,VIG
2023-05-02,151.8490447998047,156.25,157.4600067138672,154.9199981689453,157.4600067138672,1037900,VIG
2023-05-03,150.72171020507812,155.08999633789062,156.9499969482422,154.97999572753906,156.4499969482422,859500,VIG
2023-05-04,149.56521606445312,153.89999389648438,154.63999938964844,153.25,154.47999572753906,1154400,VIG
2023-05-05,151.887939453125,156.2899932861328,156.6999969482422,155.0800018310547,155.22999572753906,662000,VIG
2023-05-08,151.67410278320312,156.07000732421875,156.47999572753906,155.60000610351562,156.47999572753906,815500,VIG
2023-05-09,151.1298828125,155.50999450683594,155.82000732421875,155.27999877929688,155.58999633789062,744600,VIG
2023-05-10,151.3145294189453,155.6999969482422,156.50999450683594,154.33999633789062,156.25999450683594,1162100,VIG
2023-05-11,150.8383331298828,155.2100067138672,155.33999633789062,154.4199981689453,155.3300018310547,1149400,VIG
2023-05-12,150.9452362060547,155.32000732421875,155.75999450683594,154.3800048828125,155.63999938964844,927900,VIG
2023-05-15,151.15904235839844,155.5399932861328,155.69000244140625,154.72999572753906,155.61000061035156,784700,VIG
2023-05-16,149.7498779296875,154.08999633789062,155.13999938964844,154.0399932861328,155.1199951171875,677000,VIG
2023-05-17,151.2173614501953,155.60000610351562,155.77000427246094,154.13999938964844,154.6999969482422,750600,VIG
2023-05-18,152.1503143310547,156.55999755859375,156.6999969482422,155.07000732421875,155.33999633789062,698900,VIG
2023-05-19,152.00454711914062,156.41000366210938,157.1300048828125,155.85000610351562,156.8800048828125,669300,VIG
2023-05-22,151.29510498046875,155.67999267578125,156.8699951171875,155.44000244140625,156.35000610351562,739600,VIG
2023-05-23,149.7401580810547,154.0800018310547,155.2899932861328,153.8800048828125,155.11000061035156,724700,VIG
2023-05-24,148.4379119873047,152.74000549316406,153.61000061035156,152.52000427246094,153.49000549316406,790000,VIG
2023-05-25,148.64198303222656,152.9499969482422,153.27000427246094,151.9600067138672,152.82000732421875,927500,VIG
2023-05-26,150.10946655273438,154.4600067138672,154.72000122070312,153.10000610351562,153.19000244140625,621600,VIG
2023-05-30,149.672119140625,154.00999450683594,154.97000122070312,153.6699981689453,154.75999450683594,953300,VIG
2023-05-31,148.9335479736328,153.25,153.72999572753906,152.5500030517578,153.32000732421875,1622100,VIG
2023-06-01,150.14834594726562,154.5,154.86000061035156,152.88999938964844,153.36000061035156,812700,VIG
2023-06-02,152.84031677246094,157.27000427246094,157.52000427246094,155.42999267578125,155.42999267578125,844800,VIG
2023-06-05,152.3057861328125,156.72000122070312,157.61000061035156,150.00999450683594,157.27999877929688,790000,VIG
2023-06-06,152.31552124023438,156.72999572753906,156.8300018310547,155.9499969482422,156.6699981689453,781500,VIG
2023-06-07,152.5001678466797,156.9199981689453,157.1199951171875,156.4499969482422,156.61000061035156,832000,VIG
2023-06-08,153.0929718017578,157.52999877929688,157.66000366210938,156.57000732421875,156.86000061035156,786600,VIG
2023-06-09,153.17074584960938,157.61000061035156,158.0800018310547,157.17999267578125,157.52000427246094,806500,VIG
2023-06-12,154.2202911376953,158.69000244140625,158.75,157.57000732421875,157.92999267578125,887100,VIG
2023-06-13,154.98805236816406,159.47999572753906,159.74000549316406,158.85000610351562,159.0,889600,VIG
2023-06-14,154.96865844726562,159.4600067138672,160.1199951171875,158.5800018310547,159.47999572753906,897900,VIG
2023-06-15,157.05809020996094,161.61000061035156,162.00999450683594,159.4499969482422,159.4499969482422,876500,VIG
2023-06-16,156.7081756591797,161.25,162.35000610351562,161.0800018310547,162.35000610351562,1064800,VIG
2023-06-20,155.60032653808594,160.11000061035156,160.6999969482422,159.74000549316406,160.44000244140625,990000,VIG
2023-06-21,155.5225830078125,160.02999877929688,160.61000061035156,159.36000061035156,159.77999877929688,831000,VIG
2023-06-22,155.67807006835938,160.19000244140625,160.22999572753906,159.60000610351562,159.82000732421875,857000,VIG
2023-06-23,154.52157592773438,159.0,159.52999877929688,158.7100067138672,159.25999450683594,867800,VIG
2023-06-26,154.67706298828125,159.16000366210938,159.5399932861328,158.6999969482422,158.99000549316406,904600,VIG
2023-06-27,156.20285034179688,160.72999572753906,160.91000366210938,159.33999633789062,159.33999633789062,890200,VIG
2023-06-28,155.78497314453125,160.3000030517578,160.57000732421875,159.8000030517578,160.4600067138672,867100,VIG
2023-06-29,157.0183563232422,160.7899932861328,160.8000030517578,159.2899932861328,159.52000427246094,963000,VIG
2023-06-30,158.619873046875,162.42999267578125,162.7899932861328,161.5800018310547,161.67999267578125,1171800,VIG
2023-07-03,158.610107421875,162.4199981689453,162.42999267578125,161.72000122070312,162.14999389648438,803400,VIG
2023-07-05,157.76051330566406,161.5500030517578,161.8300018310547,161.24000549316406,161.44000244140625,1675000,VIG
2023-07-06,156.56912231445312,160.3300018310547,160.57000732421875,159.5500030517578,160.22000122070312,1202200,VIG
2023-07-07,155.68048095703125,159.4199981689453,160.8800048828125,159.3800048828125,159.7100067138672,843500,VIG
2023-07-10,156.79376220703125,160.55999755859375,160.77000427246094,159.49000549316406,159.52000427246094,3541300,VIG
2023-07-11,157.67263793945312,161.4600067138672,161.60000610351562,160.55999755859375,161.0,1002200,VIG
2023-07-12,158.395263671875,162.1999969482422,162.77999877929688,161.88999938964844,162.38999938964844,1307200,VIG
2023-07-13,158.824951171875,162.63999938964844,162.92999267578125,162.1999969482422,162.5,1223000,VIG
2023-07-14,158.981201171875,162.8000030517578,163.0399932861328,162.50999450683594,163.02000427246094,1262000,VIG
2023-07-17,159.576904296875,163.41000366210938,163.72999572753906,162.39999389648438,162.49000549316406,1433000,VIG
2023-07-18,160.35812377929688,164.2100067138672,164.42999267578125,163.05999755859375,163.24000549316406,1298200,VIG
2023-07-19,160.7194366455078,164.5800018310547,164.99000549316406,164.25,164.49000549316406,1734600,VIG
2023-07-20,161.41278076171875,165.2899932861328,165.6999969482422,164.64999389648438,164.64999389648438,1028400,VIG
2023-07-21,161.92059326171875,165.80999755859375,166.33999633789062,165.7100067138672,165.72000122070312,843000,VIG
2023-07-24,162.6237030029297,166.52999877929688,166.75999450683594,166.14999389648438,166.1699981689453,1282800,VIG
2023-07-25,163.03384399414062,166.9499969482422,167.24000549316406,166.22000122070312,166.32000732421875,1006500,VIG
2023-07-26,162.7994842529297,166.7100067138672,167.1699981689453,166.02999877929688,166.30999755859375,705800,VIG
2023-07-27,161.51043701171875,165.38999938964844,167.3300018310547,165.07000732421875,167.25,932600,VIG
2023-07-28,162.2233123779297,166.1199951171875,166.4600067138672,165.5,166.44000244140625,797000,VIG
2023-07-31,162.3502655029297,166.25,166.47999572753906,165.67999267578125,166.27999877929688,968800,VIG
2023-08-01,162.3307342529297,166.22999572753906,166.5399932861328,165.75,165.89999389648438,629600,VIG
2023-08-02,161.07101440429688,164.94000244140625,165.8699951171875,164.74000549316406,165.5500030517578,876800,VIG
2023-08-03,160.57293701171875,164.42999267578125,164.9600067138672,164.02000427246094,164.41000366210938,773200,VIG
2023-08-04,159.25460815429688,163.0800018310547,165.08999633789062,162.9199981689453,164.61000061035156,811100,VIG
2023-08-07,160.64132690429688,164.5,164.55999755859375,163.66000366210938,163.66000366210938,969800,VIG
2023-08-08,159.60618591308594,163.44000244140625,163.58999633789062,162.14999389648438,163.5399932861328,907500,VIG
2023-08-09,159.06906127929688,162.88999938964844,163.8699951171875,162.6199951171875,163.50999450683594,808800,VIG
2023-08-10,159.06906127929688,162.88999938964844,164.85000610351562,162.6300048828125,163.69000244140625,1074800,VIG
2023-08-11,159.42063903808594,163.25,163.50999450683594,162.30999755859375,162.55999755859375,908600,VIG
2023-08-14,159.85031127929688,163.69000244140625,163.7899932861328,163.0399932861328,163.27999877929688,1164800,VIG
2023-08-15,158.16091918945312,161.9600067138672,163.10000610351562,161.74000549316406,163.0,1154500,VIG
2023-08-16,157.39918518066406,161.17999267578125,162.63999938964844,161.13999938964844,161.85000610351562,1074400,VIG
2023-08-17,156.4031219482422,160.16000366210938,161.83999633789062,159.97999572753906,161.75,1151000,VIG
2023-08-18,156.67654418945312,160.44000244140625,160.8300018310547,159.44000244140625,159.44000244140625,1490900,VIG
2023-08-21,156.66676330566406,160.42999267578125,160.8300018310547,159.41000366210938,160.52999877929688,1260600,VIG
2023-08-22,156.2371063232422,159.99000549316406,160.91000366210938,159.77999877929688,160.7100067138672,991100,VIG
2023-08-23,157.37965393066406,161.16000366210938,161.36000061035156,160.13999938964844,160.2899932861328,870600,VIG
2023-08-24,155.9050750732422,159.64999389648438,162.19000244140625,159.60000610351562,161.22999572753906,1017900,VIG
2023-08-25,157.11599731445312,160.88999938964844,161.4499969482422,159.5,160.33999633789062,1092800,VIG
2023-08-28,157.858154296875,161.64999389648438,162.02999877929688,161.10000610351562,161.4499969482422,1107200,VIG
2023-08-29,159.47923278808594,163.30999755859375,163.35000610351562,161.61000061035156,161.67999267578125,1032500,VIG
2023-08-30,159.92845153808594,163.77000427246094,164.11000061035156,163.25999450683594,163.3800048828125,1505100,VIG
2023-08-31,159.274169921875,163.10000610351562,164.08999633789062,163.07000732421875,164.0,876700,VIG
2023-09-01,159.66477966308594,163.5,164.08999633789062,163.0,163.89999389648438,900600,VIG
2023-09-05,158.37571716308594,162.17999267578125,163.41000366210938,162.1300048828125,163.27999877929688,821000,VIG
2023-09-06,157.73121643066406,161.52000427246094,161.99000549316406,160.80999755859375,161.92999267578125,826500,VIG
2023-09-07,157.42849731445312,161.2100067138672,161.5800018310547,160.75999450683594,160.99000549316406,890700,VIG
2023-09-08,157.61402893066406,161.39999389648438,161.75,161.10000610351562,161.25,628600,VIG
2023-09-11,158.21946716308594,162.02000427246094,162.30999755859375,161.6199951171875,162.11000061035156,928400,VIG
2023-09-12,157.5457000732422,161.3300018310547,162.05999755859375,161.1199951171875,161.49000549316406,767100,VIG
2023-09-13,157.64332580566406,161.42999267578125,161.75999450683594,161.05999755859375,161.39999389648438,840800,VIG
2023-09-14,158.981201171875,162.8000030517578,163.0399932861328,161.91000366210938,162.35000610351562,879100,VIG
2023-09-15,157.4578094482422,161.24000549316406,162.63999938964844,161.08999633789062,162.49000549316406,901100,VIG
2023-09-18,157.77029418945312,161.55999755859375,161.94000244140625,161.10000610351562,161.27999877929688,947800,VIG
2023-09-19,157.42849731445312,161.2100067138672,161.36000061035156,160.25999450683594,161.25,880500,VIG
2023-09-20,156.62771606445312,160.38999938964844,162.00999450683594,160.33999633789062,161.67999267578125,1019800,VIG
2023-09-21,154.6160430908203,158.3300018310547,159.77999877929688,158.25999450683594,159.63999938964844,1399500,VIG
2023-09-22,154.4207305908203,158.1300048828125,159.10000610351562,158.0,158.49000549316406,1067000,VIG
2023-09-25,154.8308868408203,158.5500030517578,158.5500030517578,157.61000061035156,157.75999450683594,1157800,VIG
2023-09-26,152.6043701171875,156.27000427246094,157.6699981689453,156.08999633789062,157.41000366210938,1206500,VIG
2023-09-27,152.4774169921875,156.13999938964844,156.77999877929688,154.92999267578125,156.74000549316406,1265700,VIG
2023-09-28,153.19480895996094,156.10000610351562,156.55999755859375,155.1999969482422,155.36000061035156,1106800,VIG
