Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW,
2015-01-05,104.30655670166016,139.5,140.5,137.5,140.5,32046000,2330.TW
2015-01-06,99.82025146484375,133.5,137.5,133.0,137.5,66778000,2330.TW
2015-01-07,100.19412231445312,134.0,135.0,133.5,133.5,43703000,2330.TW
2015-01-08,103.18498992919922,138.0,138.0,136.0,136.5,42491000,2330.TW
2015-01-09,100.19412231445312,134.0,135.5,133.0,135.0,61558000,2330.TW
2015-01-12,98.69868469238281,132.0,133.5,132.0,132.5,30338000,2330.TW
2015-01-13,99.07256317138672,132.5,133.0,130.5,131.0,37818000,2330.TW
2015-01-14,97.2032470703125,130.0,133.0,130.0,132.5,48740000,2330.TW
2015-01-15,98.32483673095703,131.5,133.0,131.5,131.5,40607000,2330.TW
2015-01-16,102.43726348876953,137.0,140.0,136.0,140.0,124042000,2330.TW
2015-01-19,103.93270874023438,139.0,139.5,137.5,138.5,49986000,2330.TW
2015-01-20,103.18498992919922,138.0,139.0,137.5,139.0,32739000,2330.TW
2015-01-21,105.42815399169922,141.0,141.0,139.5,139.5,70464000,2330.TW
2015-01-22,104.68043518066406,140.0,142.0,139.5,141.5,43846000,2330.TW
2015-01-23,108.41901397705078,145.0,145.0,142.5,142.5,82089000,2330.TW
2015-01-26,108.41901397705078,145.0,145.5,143.5,145.5,46716000,2330.TW
2015-01-27,109.91444396972656,147.0,147.0,144.5,145.5,52805000,2330.TW
2015-01-28,109.54059600830078,146.5,147.0,145.5,146.5,45898000,2330.TW
2015-01-29,107.2974624633789,143.5,145.0,143.0,144.0,34459000,2330.TW
2015-01-30,105.42815399169922,141.0,145.5,141.0,145.0,43666000,2330.TW
2015-02-02,106.54972076416016,142.5,143.0,140.5,140.5,29181000,2330.TW
2015-02-03,108.04515075683594,144.5,144.5,142.0,143.0,27160000,2330.TW
2015-02-04,109.166748046875,146.0,146.5,144.0,144.5,40416000,2330.TW
2015-02-05,108.79287719726562,145.5,146.0,143.5,145.5,23363000,2330.TW
2015-02-06,106.923583984375,143.0,145.5,143.0,145.5,27301000,2330.TW
2015-02-09,106.17587280273438,142.0,143.5,141.5,143.0,26315000,2330.TW
